Video,velocidad media,mean_intensidad,N,dispersion,max_vel,max_int,min_vel,min_int,var_int,var_vel,mean_fwhm,var_fwhm,V_feat_i_1,V_feat_i_2,V_feat_v_1,V_feat_v_2,V_feat_fwhm_1,V_feat_fwhm_2,loss,recorrido,Clasificación
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2021-07-10-22-40-22.avi,11.093719499106133,1298.2191176470594,34,1.3483700921577364,24.09686572480573,1975.7,1.0048029317939209,945.0500000000003,120549.74485510385,43.13758370780144,2.2134432584975303,0.05473629981946434,164.7113969344273,2.1711881568953584,5917.435519127707,33.36014332197895,5.706570756081223,0.22041218868352574,6.426853034804907,4.509266496437805,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2021-07-10-22-40-30.avi,11.5348176270646,3338.929411764706,17,1.242241856298696,120.92584277124931,14874.800000000005,0.7780790164480759,2054.6,8483778.536487892,755.4590660206026,2.8035282512962683,5.064640643680535,545.2662522434373,24.30241031099013,50272.20107558646,1709.8732338074506,33.77686168235549,0.8495326499776182,3.2392490356213837,5.23176668561915,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2021-07-10-22-40-39.avi,8.00751597938258,2775.2768981522304,36,1.2459074711277032,38.309774142007385,3929.0,0.0,2200.75,167993.07651389198,85.76320965793566,2.545502704086104,0.2738154326488099,199.49522541040957,7.556067042332303,5776.151045414312,272.73074298847956,10.41957792109393,0.14153311395025464,7.50312015428304,4.0084190343438975,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2021-07-10-22-40-47.avi,10.641304477916073,1894.990295271669,34,1.6506913827957892,78.69029407879759,4870.14640937428,2.2998343142989723,1059.050000000001,620449.8045170513,162.7758075416608,2.3387883686876503,0.4440236145239896,202.674606484039,2.305183501914541,7867.931601497814,359.26444886523103,8.325811581052543,0.2496218785294587,6.1167623035328225,3.5828423096840822,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2021-07-10-22-40-53.avi,5.587865625100611,5171.918137798441,34,1.6310535468934042,34.18650866211688,6056.311895615536,0.3668084685456952,4296.181437311071,176048.48795803683,37.76038590268072,3.0196865096525087,0.16728637403392324,141.07415821456806,5.485125870580057,7029.206983846072,37.306526499107186,9.184176264982188,0.5272478738691554,2.4496312110397014,5.347276269175256,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-01-40.avi,9.461340912531243,1805.033333333333,6,3.1181883982239285,15.000330410760164,2610.6,3.0355813631644337,1082.8000000000004,345524.8855555554,19.960235468994227,2.4890574145130597,0.13612519850339178,39.08646739274288,3.102288233320341,3889.820510816338,69.3279808848869,3.199062980373661,0.19080193577383,30000.0,6.894519089820894,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-01-47.avi,18.056929652561365,1153.2894117647058,85,4.720480760144077,358.0108986230019,2783.0,0.0,660.0,90297.34071141873,3944.8122088462537,2.4467545530767585,0.049750941225285436,766.7484951129701,34.2135340802652,3488.286013238973,61.346144296627436,3.4048281883627443,0.17491180483311167,20.549593406600337,27.9546625301223,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-01-21.avi,9.499244658473993,1271.5749999999996,4,2.2313106800788005,11.74474946430953,1458.0,5.997353990186551,1133.85,13727.145625000006,4.523695700838417,2.2080275708430874,0.061007680847813335,12.536534703601186,0.6719135065082611,717.1384652290635,23.28090907425303,1.3344149807945382,0.030545619693051636,30000.0,6.23575875694858,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-02-16.avi,5.441608354250199,1391.2644927536232,69,1.0194133117548396,29.67048590234234,2771.0,0.0,896.8,199044.31971749637,47.00437252275222,2.3622921299498194,0.047533867466355316,86.4575815154223,4.113542619931246,5611.278489173679,156.35796789139332,4.02038166107711,0.14757488288938994,7.2466294847972605,3.492645807929463,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-01-58.avi,17.126644275061935,1382.6540540540539,37,1.6058600394895746,32.6750036187011,2465.8,4.402940901750141,1038.0,120170.28032140248,67.75550803796818,2.3748448161546056,0.06899329961249118,210.33890326456643,14.156445583940206,7589.821515953249,190.3797088526675,6.278525456823743,0.16208212955614806,9.182709547998293,5.5215945197243546,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-01-11.avi,17.728710883259627,867.8285714285714,35,6.02946831942036,410.41281113173625,1355.8500000000004,0.0,530.3,18264.290897959203,4643.7707807216475,2.104960410949629,0.08341777165709678,1312.471977807243,68.41166966842869,1848.8254801918854,134.38136477635038,4.809044107826498,0.0920246338547414,6.09316015137142,0.8626189616359585,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-02-34.avi,8.394478705251029,834.820588235294,68,0.771987646652545,51.926971297161465,1632.5,0.0,535.5,52071.59487024228,123.39724144633114,2.179147810982433,0.050447959944961256,176.2637941959808,11.975799555687392,2922.357669842257,173.09817109251134,2.5575500656422654,0.04599624113538259,36.79908486904258,0.8430414899973457,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-02-26.avi,9.121247477741898,1035.969827586207,58,2.2288222086180554,115.24123847014526,2215.5,0.0,739.8499999999998,72560.3309430737,262.58230745512424,2.2360337919677145,0.08654452648815772,235.39054387286518,5.26502621702518,4398.239816303167,657.8295566352461,4.6409141917595855,0.27462570303109074,10.50784843962186,7.522966105254506,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-02-05.avi,7.273760004069227,1360.5971590909094,88,3.6039779290700737,211.639151649358,2627.9,0.0,906.6999999999997,103829.93189533842,554.6326245218397,2.461145329972985,0.0913369460916757,329.7988461695495,2.444889882843862,4863.368556589746,535.8541001365156,3.992450073899045,0.3412948799323309,15.297431686230574,13.441591136732951,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_3_2021-01-13-22-02-44.avi,11.966367910345305,840.3458333333333,48,1.7569744368312816,62.41347268725125,1876.999999999999,0.0,519.8,103689.38956597207,166.61739521152495,2.4158253598247152,0.165427058037142,218.3291595972131,13.979083901315782,5768.9375615388535,236.26156270661738,7.488166829821585,0.551245901567199,7.9094084278009404,3.7285437139610984,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-14-21-08-54.avi,10.76799032163782,1814.5444320022186,88,4.775946555840217,29.020290692843016,3100.200000000012,1.6191474334334603,1301.6,200152.5765547205,59.96665547195811,2.2347321137416936,0.08590412780799278,89.6679180966642,1.9423121541378832,5754.777540446079,190.07240265272048,3.943062602380541,0.12146568071967237,17.074077457574106,18.806842762762955,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-14-20-19-12.avi,13.127062501174633,851.479012345679,81,3.655890239477861,45.13931021962189,1574.0,0.5530607651699262,580.3500000000004,58819.39881877762,104.01259904365604,2.0991840721844346,0.0441980181498493,145.09983772882697,8.407994351191293,4757.2826146090865,35.44559566242287,3.4892736211405038,0.13372331992220854,20.35623496161924,14.694769571736915,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-14-21-09-18.avi,11.748011728815436,1023.9802816901404,71,4.600239829646637,36.46680620086118,2338.4,0.7509695137886737,494.40000000000015,298971.19087879395,79.0427435005316,2.148543291929725,0.06520497114342996,156.48915684077966,2.6402629891562728,7845.109790661096,723.9382227621719,4.624932982125203,0.29812211698048074,86.52249214868634,21.048871527806302,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Copia de Station_1_2020-10-14-20-45-39.avi,11.120158467972932,1034.6913580246917,81,4.620428633135653,31.138934761471386,1698.0,0.7007434182263012,637.0,32046.139308032314,69.47811028665069,1.928401609910106,0.033623362678137536,72.67977622301399,3.1022169824966985,4507.3805270080875,44.61233838217177,3.0074435439322893,0.08211175287457995,19.35039680781844,17.8390084370385,0
