Video,velocidad media,mean_intensidad,N,dispersion,max_vel,max_int,min_vel,min_int,var_int,var_vel,mean_fwhm,var_fwhm,V_feat_i_1,V_feat_i_2,V_feat_v_1,V_feat_v_2,V_feat_fwhm_1,V_feat_fwhm_2,loss,recorrido,Clasificación
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-05-19-21-57-53.avi,21.3945232945838,3107.313499023729,22,3.5294517598593287,40.14614419563613,9642.8,4.568702100532679,797.0,5543223.044312187,75.91539426595536,2.7317081949905786,0.16430035837672094,199.91092678938037,0.2854864473528424,28055.181901336644,86.94387820946609,7.298005027032111,0.5988732109348089,4.526201915807121,11.4466374857112,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-05-18-01-39-53.avi,16.466401843029047,2847.1201959070945,18,1.911243014395123,35.53709303217823,5144.700000000002,3.7234035599865543,749.5999999999996,2148521.0030602096,84.04112123331169,2.6779819931263216,0.19030703756800094,212.22747301853667,14.62962586258976,9551.232991590634,258.5791849520184,6.787834701265576,0.3541193888138769,3.3341467701165044,6.927934236584967,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-08-23-03-52-18.avi,67.081425977194,1557.1357142857144,7,3.8618844226448825,94.83341168178612,1859.4,46.96122010460202,1042.2,94740.12408163273,306.9543996270427,2.4551474705725083,0.07445849801039517,223.26080589914528,7.3448568142522594,1689.8616238141447,27.466086208311573,2.2265773844189978,0.002765406453832244,1.5985661382563876,13.339867477167662,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-09-22-01-16-12.avi,55.28265068425878,1108.0454545454545,11,4.805797982815128,83.0826602156315,1504.5,24.384044001714695,773.5,61876.89566115703,493.45973359199684,2.3741980149436284,0.07107463551418905,409.4023658277291,14.917359347308727,4134.027736494319,116.03177789591923,4.7089865794225565,0.0019227813519417933,2.3876096165886342,19.17929888914427,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-10-20-37-18.avi,29.70617212999704,1189.75,21,4.246298859588065,56.15298498522198,1670.0,1.930634934929472,650.5,109872.86309523806,143.2949107299431,2.5438741916747047,0.10755706360039342,291.89145608179075,0.19301316224915324,6641.973480940972,320.43205614458464,8.262303103714991,0.299749645281083,5.402192129090878,16.0544983590424,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-08-22-56-11.avi,23.977920593561894,1227.5833333333333,12,1.8028280144179984,42.73442065468088,1680.75,9.911973113291811,634.0,94133.82638888886,68.97783569526007,2.4960335551464072,0.1117666929375793,149.50038884687424,0.4749138760766467,5264.273683998361,303.4201302991174,6.834652301797216,0.20938527123148684,2.330043905586905,6.40919977196923,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-10-01-23-52.avi,62.85017003238122,1056.4666666666665,6,3.2584104196281456,103.02892627221901,1486.4499999999996,40.051771891722936,674.2,75132.03388888884,521.3029594464026,2.4849309449343195,0.22451843916422107,225.45079632541515,9.596950919387288,2629.427022381738,210.7595727103535,4.105777898915129,0.23075153114250124,1.6105094873552517,10.76832365496892,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-09-18-23-46-05.avi,23.077892577105953,1821.9777777777774,27,4.387625219086506,46.08660974897765,4104.6,5.566910017417191,758.1000000000001,744823.2224691359,124.92830624753955,2.535070746274436,0.08119581663113573,309.9000232145975,14.708607703409506,9605.519980752879,572.9076903869633,7.260495547472668,0.22975655809035986,6.336754128037399,15.011438108623087,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-09-15-03-06-46.avi,32.54889692798122,2312.488766990585,55,15.754777424426047,70.97762479814979,4504.8,3.4243056354254358,652.0,908249.4347217181,151.21315113822487,2.4704182283237888,0.06871668073786423,128.23363582795724,3.433555617742527,10754.25813612744,640.8644852937198,4.597818111907049,0.2441969317323344,13.670884989210208,57.703940528061295,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-09-14-23-31-16.avi,17.429702438206796,2921.477468763425,20,2.2061302718705296,34.08701492801599,9222.5,5.710850211494537,826.25,5810551.674822583,98.2121775328433,2.811468334805084,0.18639294317129973,260.8377100372889,7.628836661728809,15857.582947347155,2005.2164351989727,6.9604101816008725,0.8407680392158138,3.1253810093409413,8.681638912255313,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-15-04-18-50.avi,65.04978191867812,912.25,5,2.9766409670806766,70.16228463340497,1597.5,48.35725616044001,605.0,130446.8,70.2525084173136,2.322865705708379,0.08420274557265932,68.88499101085158,4.7492608838446815,2598.537140494234,84.76674335782855,1.8105494654853052,0.0382506130322021,0.3878747021287694,10.097975173177472,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-09-15-23-03-34.avi,36.107736283241074,1929.272727272728,11,3.2870844878084933,82.67525018557403,4416.6,21.514076101536254,943.0,981140.2274380169,300.1787805153138,2.598667813594485,0.08713352294632366,283.2091826304246,9.730378613959427,12067.39226839199,322.4484940732084,5.619525704676827,0.37084158036792575,1.7221108315211069,12.355300964001946,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-17-03-47-44.avi,54.92080332071635,3247.705980516845,27,12.532912941917989,84.9198691677053,6482.0,27.53662904459669,1054.0,3026364.797135781,134.1887593617608,2.6432687821126923,0.13026965939588467,346.8012574870047,39.24061207927617,14790.747821986555,609.2770205066593,7.828685483808651,0.050507796560455016,5.420432053347441,47.24049527027081,1
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Bolidos/Copia de Station_3_2020-10-30-00-54-20.avi,67.1893474399528,2020.6307692307694,26,14.519305468814915,96.9524158803313,2564.9000000000005,48.371508687734824,1514.5,90251.90616863917,197.27484415416492,2.626410587052219,0.08345368110308032,326.38759748141536,20.762011175678847,8697.768039139673,57.66993310339654,7.131852927461747,0.05754864332616413,6.30690295850286,55.44041314477214,1
