./NuevosVideos/bolidos/Station_11_2022-10-25-03-40-16.avi,0.01,No Bólido
./NuevosVideos/bolidos/Station_15_2023-05-04-05-55-46.avi,0.0,No Bólido
./NuevosVideos/bolidos/Station_19_2023-01-12-21-02-58.avi,0.04,No Bólido
./NuevosVideos/bolidos/Station_3_2022-10-29-01-20-23.avi,0.97,No Bólido
./NuevosVideos/bolidos/Station_6_2022-06-18-22-05-18.avi,0.33,No Bólido
